configuration,strides,dilations,input_batch,input_width,input_height,input_channel,kernel_width,kernel_height,kernel_input_channels,kernel_output_channels,output_batch,output_width,output_height,output_channel,permuation_order_1,permuation_order_2,permuation_order_3,permuation_order_4,permuation_order_5,permuation_order_6,permuation_order_7,actual_input_batch,actual_input_width,actual_input_height,actual_input_channel,actual_kernel_width,actual_kernel_height,actual_kernel_input_channels,actual_kernel_output_channels,actual_output_batch,actual_output_width,actual_output_height,actual_output_channel,number_of_tiles,simulation_cycles,total_power,area,runtime_in_s,gflops,gflops_per_watt,energy_consumed,flop_count
alexnet_permute_conv2d_3_0321645,1,1,1,15,15,256,3,3,256,384,1,13,13,384,0,3,2,1,5,6,4,1,15,15,128,3,3,128,1,1,13,13,1,768.0,691415808.0,0.0107,98451.0,6.914158,0.04325,4.042056,0.0739814906,299040768
alexnet_permute_conv2d_3_0321654,1,1,1,15,15,256,3,3,256,384,1,13,13,384,0,3,2,1,6,5,4,1,15,15,128,3,3,128,1,1,13,13,1,768.0,691415808.0,0.0108,99053.0,6.914158,0.04325,4.00463,0.0746729064,299040768
alexnet_permute_conv2d_3_0456123,1,1,1,15,15,256,3,3,256,384,1,13,13,384,0,4,5,6,1,2,3,1,15,15,128,3,3,128,1,1,13,13,1,768.0,981087744.0,0.0135,118153.0,9.810877,0.030481,2.257852,0.1324468395,299040768
alexnet_permute_conv2d_3_0456132,1,1,1,15,15,256,3,3,256,384,1,13,13,384,0,4,6,5,1,2,3,1,15,15,128,3,3,128,1,1,13,13,1,768.0,981087744.0,0.0137,118094.0,9.810877,0.030481,2.224891,0.1344090149,299040768
alexnet_permute_conv2d_3_0456213,1,1,1,15,15,256,3,3,256,384,1,13,13,384,0,5,4,6,1,2,3,1,15,15,128,3,3,128,1,1,13,13,1,768.0,1004086272.0,0.0118,103021.0,10.040863,0.029782,2.523898,0.1184821834,299040768
alexnet_permute_conv2d_3_0456231,1,1,1,15,15,256,3,3,256,384,1,13,13,384,0,6,4,5,1,2,3,1,15,15,128,3,3,128,1,1,13,13,1,768.0,1004086272.0,0.0118,103061.0,10.040863,0.029782,2.523898,0.1184821834,299040768
alexnet_permute_conv2d_3_0456312,1,1,1,15,15,256,3,3,256,384,1,13,13,384,0,5,6,4,1,2,3,1,15,15,128,3,3,128,1,1,13,13,1,768.0,981087744.0,0.0137,117490.0,9.810877,0.030481,2.224891,0.1344090149,299040768
alexnet_permute_conv2d_3_0456321,1,1,1,15,15,256,3,3,256,384,1,13,13,384,0,6,5,4,1,2,3,1,15,15,128,3,3,128,1,1,13,13,1,768.0,1004086272.0,0.0118,103080.0,10.040863,0.029782,2.523898,0.1184821834,299040768
alexnet_permute_conv2d_3_0465123,1,1,1,15,15,256,3,3,256,384,1,13,13,384,0,4,5,6,1,3,2,1,15,15,128,3,3,128,1,1,13,13,1,768.0,981375744.0,0.0137,118165.0,9.813757,0.030472,2.224234,0.1344484709,299040768
alexnet_permute_conv2d_3_0465132,1,1,1,15,15,256,3,3,256,384,1,13,13,384,0,4,6,5,1,3,2,1,15,15,128,3,3,128,1,1,13,13,1,768.0,981375744.0,0.0137,117425.0,9.813757,0.030472,2.224234,0.1344484709,299040768
alexnet_permute_conv2d_3_0465213,1,1,1,15,15,256,3,3,256,384,1,13,13,384,0,5,4,6,1,3,2,1,15,15,128,3,3,128,1,1,13,13,1,768.0,1004083968.0,0.0118,100152.0,10.04084,0.029782,2.523898,0.118481912,299040768
alexnet_permute_conv2d_3_0465231,1,1,1,15,15,256,3,3,256,384,1,13,13,384,0,6,4,5,1,3,2,1,15,15,128,3,3,128,1,1,13,13,1,768.0,1004083968.0,0.0118,100152.0,10.04084,0.029782,2.523898,0.118481912,299040768
alexnet_permute_conv2d_3_0465312,1,1,1,15,15,256,3,3,256,384,1,13,13,384,0,5,6,4,1,3,2,1,15,15,128,3,3,128,1,1,13,13,1,768.0,981375744.0,0.0136,117530.0,9.813757,0.030472,2.240588,0.1334670952,299040768
alexnet_permute_conv2d_3_0465321,1,1,1,15,15,256,3,3,256,384,1,13,13,384,0,6,5,4,1,3,2,1,15,15,128,3,3,128,1,1,13,13,1,768.0,1004083968.0,0.0118,100152.0,10.04084,0.029782,2.523898,0.118481912,299040768
alexnet_permute_conv2d_3_0546123,1,1,1,15,15,256,3,3,256,384,1,13,13,384,0,4,5,6,2,1,3,1,15,15,128,3,3,128,1,1,13,13,1,768.0,981087744.0,0.0137,117947.0,9.810877,0.030481,2.224891,0.1344090149,299040768
alexnet_permute_conv2d_3_0546132,1,1,1,15,15,256,3,3,256,384,1,13,13,384,0,4,6,5,2,1,3,1,15,15,128,3,3,128,1,1,13,13,1,768.0,981087744.0,0.0135,117160.0,9.810877,0.030481,2.257852,0.1324468395,299040768
alexnet_permute_conv2d_3_0546213,1,1,1,15,15,256,3,3,256,384,1,13,13,384,0,5,4,6,2,1,3,1,15,15,128,3,3,128,1,1,13,13,1,768.0,988752384.0,0.0177,149739.0,9.887524,0.030244,1.708701,0.1750091748,299040768
alexnet_permute_conv2d_3_0546231,1,1,1,15,15,256,3,3,256,384,1,13,13,384,0,6,4,5,2,1,3,1,15,15,128,3,3,128,1,1,13,13,1,768.0,988752384.0,0.0174,150050.0,9.887524,0.030244,1.738161,0.1720429176,299040768
alexnet_permute_conv2d_3_0546312,1,1,1,15,15,256,3,3,256,384,1,13,13,384,0,5,6,4,2,1,3,1,15,15,128,3,3,128,1,1,13,13,1,768.0,981087744.0,0.0136,117936.0,9.810877,0.030481,2.24125,0.1334279272,299040768
alexnet_permute_conv2d_3_0546321,1,1,1,15,15,256,3,3,256,384,1,13,13,384,0,6,5,4,2,1,3,1,15,15,128,3,3,128,1,1,13,13,1,768.0,988752384.0,0.0176,149071.0,9.887524,0.030244,1.718409,0.1740204224,299040768
alexnet_permute_conv2d_3_0564123,1,1,1,15,15,256,3,3,256,384,1,13,13,384,0,4,5,6,3,1,2,1,15,15,128,3,3,128,1,1,13,13,1,768.0,981375744.0,0.0137,117068.0,9.813757,0.030472,2.224234,0.1344484709,299040768
alexnet_permute_conv2d_3_0564132,1,1,1,15,15,256,3,3,256,384,1,13,13,384,0,4,6,5,3,1,2,1,15,15,128,3,3,128,1,1,13,13,1,768.0,981375744.0,0.0136,116880.0,9.813757,0.030472,2.240588,0.1334670952,299040768
alexnet_permute_conv2d_3_0564213,1,1,1,15,15,256,3,3,256,384,1,13,13,384,0,5,4,6,3,1,2,1,15,15,128,3,3,128,1,1,13,13,1,768.0,988750080.0,0.0169,145900.0,9.887501,0.030244,1.789586,0.1670987669,299040768
alexnet_permute_conv2d_3_0564231,1,1,1,15,15,256,3,3,256,384,1,13,13,384,0,6,4,5,3,1,2,1,15,15,128,3,3,128,1,1,13,13,1,768.0,988750080.0,0.017,146239.0,9.887501,0.030244,1.779059,0.168087517,299040768
alexnet_permute_conv2d_3_0564312,1,1,1,15,15,256,3,3,256,384,1,13,13,384,0,5,6,4,3,1,2,1,15,15,128,3,3,128,1,1,13,13,1,768.0,981375744.0,0.0137,117269.0,9.813757,0.030472,2.224234,0.1344484709,299040768
alexnet_permute_conv2d_3_0564321,1,1,1,15,15,256,3,3,256,384,1,13,13,384,0,6,5,4,3,1,2,1,15,15,128,3,3,128,1,1,13,13,1,768.0,988750080.0,0.0169,146331.0,9.887501,0.030244,1.789586,0.1670987669,299040768
alexnet_permute_conv2d_3_0645123,1,1,1,15,15,256,3,3,256,384,1,13,13,384,0,4,5,6,2,3,1,1,15,15,128,3,3,128,1,1,13,13,1,768.0,981471744.0,0.0135,116705.0,9.814717,0.030469,2.256963,0.1324986795,299040768
alexnet_permute_conv2d_3_0645132,1,1,1,15,15,256,3,3,256,384,1,13,13,384,0,4,6,5,2,3,1,1,15,15,128,3,3,128,1,1,13,13,1,768.0,981471744.0,0.0139,117725.0,9.814717,0.030469,2.192014,0.1364245663,299040768
alexnet_permute_conv2d_3_0645213,1,1,1,15,15,256,3,3,256,384,1,13,13,384,0,5,4,6,2,3,1,1,15,15,128,3,3,128,1,1,13,13,1,768.0,1004179968.0,0.0114,99805.0,10.0418,0.02978,2.612281,0.11447652,299040768
alexnet_permute_conv2d_3_0645231,1,1,1,15,15,256,3,3,256,384,1,13,13,384,0,6,4,5,2,3,1,1,15,15,128,3,3,128,1,1,13,13,1,768.0,1004179968.0,0.0115,99874.0,10.0418,0.02978,2.589565,0.1154807,299040768
alexnet_permute_conv2d_3_0645312,1,1,1,15,15,256,3,3,256,384,1,13,13,384,0,5,6,4,2,3,1,1,15,15,128,3,3,128,1,1,13,13,1,768.0,981471744.0,0.0135,116512.0,9.814717,0.030469,2.256963,0.1324986795,299040768
alexnet_permute_conv2d_3_0645321,1,1,1,15,15,256,3,3,256,384,1,13,13,384,0,6,5,4,2,3,1,1,15,15,128,3,3,128,1,1,13,13,1,768.0,1004179968.0,0.0114,99805.0,10.0418,0.02978,2.612281,0.11447652,299040768
alexnet_permute_conv2d_3_0654123,1,1,1,15,15,256,3,3,256,384,1,13,13,384,0,4,5,6,3,2,1,1,15,15,128,3,3,128,1,1,13,13,1,768.0,981471744.0,0.0138,118137.0,9.814717,0.030469,2.207899,0.1354430946,299040768
alexnet_permute_conv2d_3_0654132,1,1,1,15,15,256,3,3,256,384,1,13,13,384,0,4,6,5,3,2,1,1,15,15,128,3,3,128,1,1,13,13,1,768.0,981471744.0,0.0137,118092.0,9.814717,0.030469,2.224015,0.1344616229,299040768
alexnet_permute_conv2d_3_0654213,1,1,1,15,15,256,3,3,256,384,1,13,13,384,0,5,4,6,3,2,1,1,15,15,128,3,3,128,1,1,13,13,1,768.0,988846080.0,0.0171,147149.0,9.888461,0.030241,1.76848,0.1690926831,299040768
alexnet_permute_conv2d_3_0654231,1,1,1,15,15,256,3,3,256,384,1,13,13,384,0,6,4,5,3,2,1,1,15,15,128,3,3,128,1,1,13,13,1,768.0,988846080.0,0.0171,146212.0,9.888461,0.030241,1.76848,0.1690926831,299040768
alexnet_permute_conv2d_3_0654312,1,1,1,15,15,256,3,3,256,384,1,13,13,384,0,5,6,4,3,2,1,1,15,15,128,3,3,128,1,1,13,13,1,768.0,981471744.0,0.0138,118652.0,9.814717,0.030469,2.207899,0.1354430946,299040768
alexnet_permute_conv2d_3_0654321,1,1,1,15,15,256,3,3,256,384,1,13,13,384,0,6,5,4,3,2,1,1,15,15,128,3,3,128,1,1,13,13,1,768.0,988846080.0,0.0172,147559.0,9.888461,0.030241,1.758198,0.1700815292,299040768
alexnet_permute_conv2d_4_0123456,1,1,1,15,15,384,3,3,384,384,1,13,13,384,0,1,2,3,4,5,6,1,15,15,128,3,3,128,1,1,13,13,1,1152.0,1261596672.0,0.0127,107856.0,12.615967,0.035555,2.799606,0.1602227809,448561152
alexnet_permute_conv2d_4_0123465,1,1,1,15,15,384,3,3,384,384,1,13,13,384,0,1,2,3,4,6,5,1,15,15,128,3,3,128,1,1,13,13,1,1152.0,1037121408.0,0.0114,103220.0,10.371214,0.043251,3.793947,0.1182318396,448561152
alexnet_permute_conv2d_4_0123546,1,1,1,15,15,384,3,3,384,384,1,13,13,384,0,1,2,3,5,4,6,1,15,15,128,3,3,128,1,1,13,13,1,1152.0,1261596672.0,0.0127,108115.0,12.615967,0.035555,2.799606,0.1602227809,448561152
alexnet_permute_conv2d_4_0123564,1,1,1,15,15,384,3,3,384,384,1,13,13,384,0,1,2,3,6,4,5,1,15,15,128,3,3,128,1,1,13,13,1,1152.0,1037121408.0,0.0113,102998.0,10.371214,0.043251,3.827522,0.1171947182,448561152
alexnet_permute_conv2d_4_0123645,1,1,1,15,15,384,3,3,384,384,1,13,13,384,0,1,2,3,5,6,4,1,15,15,128,3,3,128,1,1,13,13,1,1152.0,1037121408.0,0.0115,98674.0,10.371214,0.043251,3.760957,0.119268961,448561152
alexnet_permute_conv2d_4_0123654,1,1,1,15,15,384,3,3,384,384,1,13,13,384,0,1,2,3,6,5,4,1,15,15,128,3,3,128,1,1,13,13,1,1152.0,1037121408.0,0.0109,99717.0,10.371214,0.043251,3.967982,0.1130462326,448561152
alexnet_permute_conv2d_4_0132456,1,1,1,15,15,384,3,3,384,384,1,13,13,384,0,1,3,2,4,5,6,1,15,15,128,3,3,128,1,1,13,13,1,1152.0,1261598976.0,0.0122,108705.0,12.61599,0.035555,2.914344,0.153915078,448561152
alexnet_permute_conv2d_4_0132465,1,1,1,15,15,384,3,3,384,384,1,13,13,384,0,1,3,2,4,6,5,1,15,15,128,3,3,128,1,1,13,13,1,1152.0,1037123712.0,0.0114,103475.0,10.371237,0.04325,3.79386,0.1182321018,448561152
alexnet_permute_conv2d_4_0132546,1,1,1,15,15,384,3,3,384,384,1,13,13,384,0,1,3,2,5,4,6,1,15,15,128,3,3,128,1,1,13,13,1,1152.0,1261598976.0,0.0128,108837.0,12.61599,0.035555,2.777734,0.161484672,448561152
alexnet_permute_conv2d_4_0132564,1,1,1,15,15,384,3,3,384,384,1,13,13,384,0,1,3,2,6,4,5,1,15,15,128,3,3,128,1,1,13,13,1,1152.0,1037123712.0,0.0113,103626.0,10.371237,0.04325,3.827434,0.1171949781,448561152
alexnet_permute_conv2d_4_0132645,1,1,1,15,15,384,3,3,384,384,1,13,13,384,0,1,3,2,5,6,4,1,15,15,128,3,3,128,1,1,13,13,1,1152.0,1037121408.0,0.0116,99230.0,10.371214,0.043251,3.728534,0.1203060824,448561152
alexnet_permute_conv2d_4_0132654,1,1,1,15,15,384,3,3,384,384,1,13,13,384,0,1,3,2,6,5,4,1,15,15,128,3,3,128,1,1,13,13,1,1152.0,1037121408.0,0.0116,99410.0,10.371214,0.043251,3.728534,0.1203060824,448561152
alexnet_permute_conv2d_4_0213456,1,1,1,15,15,384,3,3,384,384,1,13,13,384,0,2,1,3,4,5,6,1,15,15,128,3,3,128,1,1,13,13,1,1152.0,1261793664.0,0.0122,108672.0,12.617937,0.035549,2.913852,0.1539388314,448561152
alexnet_permute_conv2d_4_0213465,1,1,1,15,15,384,3,3,384,384,1,13,13,384,0,2,1,3,4,6,5,1,15,15,128,3,3,128,1,1,13,13,1,1152.0,1037318400.0,0.0114,103748.0,10.373184,0.043242,3.793158,0.1182542976,448561152
alexnet_permute_conv2d_4_0213546,1,1,1,15,15,384,3,3,384,384,1,13,13,384,0,2,1,3,5,4,6,1,15,15,128,3,3,128,1,1,13,13,1,1152.0,1261793664.0,0.0128,109175.0,12.617937,0.035549,2.777266,0.1615095936,448561152
alexnet_permute_conv2d_4_0213564,1,1,1,15,15,384,3,3,384,384,1,13,13,384,0,2,1,3,6,4,5,1,15,15,128,3,3,128,1,1,13,13,1,1152.0,1037123712.0,0.0119,103035.0,10.371237,0.04325,3.634454,0.1234177203,448561152
alexnet_permute_conv2d_4_0213645,1,1,1,15,15,384,3,3,384,384,1,13,13,384,0,2,1,3,5,6,4,1,15,15,128,3,3,128,1,1,13,13,1,1152.0,1037123712.0,0.0107,98758.0,10.371237,0.04325,4.042056,0.1109722359,448561152
alexnet_permute_conv2d_4_0213654,1,1,1,15,15,384,3,3,384,384,1,13,13,384,0,2,1,3,6,5,4,1,15,15,128,3,3,128,1,1,13,13,1,1152.0,1037123712.0,0.0115,99070.0,10.371237,0.04325,3.76087,0.1192692255,448561152
alexnet_permute_conv2d_4_0231456,1,1,1,15,15,384,3,3,384,384,1,13,13,384,0,3,1,2,4,5,6,1,15,15,128,3,3,128,1,1,13,13,1,1152.0,1261793664.0,0.0127,108666.0,12.617937,0.035549,2.799134,0.1602477999,448561152
alexnet_permute_conv2d_4_0231465,1,1,1,15,15,384,3,3,384,384,1,13,13,384,0,3,1,2,4,6,5,1,15,15,128,3,3,128,1,1,13,13,1,1152.0,1037318400.0,0.0114,103965.0,10.373184,0.043242,3.793158,0.1182542976,448561152
alexnet_permute_conv2d_4_0231546,1,1,1,15,15,384,3,3,384,384,1,13,13,384,0,3,1,2,5,4,6,1,15,15,128,3,3,128,1,1,13,13,1,1152.0,1261793664.0,0.0126,108526.0,12.617937,0.035549,2.821349,0.1589860062,448561152
alexnet_permute_conv2d_4_0231564,1,1,1,15,15,384,3,3,384,384,1,13,13,384,0,3,1,2,6,4,5,1,15,15,128,3,3,128,1,1,13,13,1,1152.0,1037123712.0,0.0114,104567.0,10.371237,0.04325,3.79386,0.1182321018,448561152
alexnet_permute_conv2d_4_0231645,1,1,1,15,15,384,3,3,384,384,1,13,13,384,0,3,1,2,5,6,4,1,15,15,128,3,3,128,1,1,13,13,1,1152.0,1037123712.0,0.0108,99896.0,10.371237,0.04325,4.00463,0.1120093596,448561152
alexnet_permute_conv2d_4_0231654,1,1,1,15,15,384,3,3,384,384,1,13,13,384,0,3,1,2,6,5,4,1,15,15,128,3,3,128,1,1,13,13,1,1152.0,1037123712.0,0.0109,99585.0,10.371237,0.04325,3.96789,0.1130464833,448561152
alexnet_permute_conv2d_4_0312456,1,1,1,15,15,384,3,3,384,384,1,13,13,384,0,2,3,1,4,5,6,1,15,15,128,3,3,128,1,1,13,13,1,1152.0,1261598976.0,0.0127,108355.0,12.61599,0.035555,2.799606,0.160223073,448561152
alexnet_permute_conv2d_4_0312465,1,1,1,15,15,384,3,3,384,384,1,13,13,384,0,2,3,1,4,6,5,1,15,15,128,3,3,128,1,1,13,13,1,1152.0,1037123712.0,0.0113,103511.0,10.371237,0.04325,3.827434,0.1171949781,448561152
alexnet_permute_conv2d_4_0312546,1,1,1,15,15,384,3,3,384,384,1,13,13,384,0,2,3,1,5,4,6,1,15,15,128,3,3,128,1,1,13,13,1,1152.0,1261598976.0,0.0126,108359.0,12.61599,0.035555,2.821825,0.158961474,448561152
alexnet_permute_conv2d_4_0312564,1,1,1,15,15,384,3,3,384,384,1,13,13,384,0,2,3,1,6,4,5,1,15,15,128,3,3,128,1,1,13,13,1,1152.0,1037123712.0,0.0113,103616.0,10.371237,0.04325,3.827434,0.1171949781,448561152
alexnet_permute_conv2d_4_0312645,1,1,1,15,15,384,3,3,384,384,1,13,13,384,0,2,3,1,5,6,4,1,15,15,128,3,3,128,1,1,13,13,1,1152.0,1037121408.0,0.0107,99280.0,10.371214,0.043251,4.04215,0.1109719898,448561152
alexnet_permute_conv2d_4_0312654,1,1,1,15,15,384,3,3,384,384,1,13,13,384,0,2,3,1,6,5,4,1,15,15,128,3,3,128,1,1,13,13,1,1152.0,1037121408.0,0.0108,99531.0,10.371214,0.043251,4.004722,0.1120091112,448561152
alexnet_permute_conv2d_4_0321456,1,1,1,15,15,384,3,3,384,384,1,13,13,384,0,3,2,1,4,5,6,1,15,15,128,3,3,128,1,1,13,13,1,1152.0,1261793664.0,0.0121,108224.0,12.617937,0.035549,2.937934,0.1526770377,448561152
alexnet_permute_conv2d_4_0321465,1,1,1,15,15,384,3,3,384,384,1,13,13,384,0,3,2,1,4,6,5,1,15,15,128,3,3,128,1,1,13,13,1,1152.0,1037318400.0,0.0114,104009.0,10.373184,0.043242,3.793158,0.1182542976,448561152
alexnet_permute_conv2d_4_0321546,1,1,1,15,15,384,3,3,384,384,1,13,13,384,0,3,2,1,5,4,6,1,15,15,128,3,3,128,1,1,13,13,1,1152.0,1261793664.0,0.0128,109106.0,12.617937,0.035549,2.777266,0.1615095936,448561152
alexnet_permute_conv2d_4_0321564,1,1,1,15,15,384,3,3,384,384,1,13,13,384,0,3,2,1,6,4,5,1,15,15,128,3,3,128,1,1,13,13,1,1152.0,1037123712.0,0.0115,104449.0,10.371237,0.04325,3.76087,0.1192692255,448561152
alexnet_permute_conv2d_4_0321645,1,1,1,15,15,384,3,3,384,384,1,13,13,384,0,3,2,1,5,6,4,1,15,15,128,3,3,128,1,1,13,13,1,1152.0,1037123712.0,0.0108,98765.0,10.371237,0.04325,4.00463,0.1120093596,448561152
alexnet_permute_conv2d_4_0321654,1,1,1,15,15,384,3,3,384,384,1,13,13,384,0,3,2,1,6,5,4,1,15,15,128,3,3,128,1,1,13,13,1,1152.0,1037123712.0,0.0109,99601.0,10.371237,0.04325,3.96789,0.1130464833,448561152
alexnet_permute_conv2d_4_0456123,1,1,1,15,15,384,3,3,384,384,1,13,13,384,0,4,5,6,1,2,3,1,15,15,128,3,3,128,1,1,13,13,1,1152.0,1471631616.0,0.0136,117658.0,14.716316,0.030481,2.24125,0.2001418976,448561152
alexnet_permute_conv2d_4_0456132,1,1,1,15,15,384,3,3,384,384,1,13,13,384,0,4,6,5,1,2,3,1,15,15,128,3,3,128,1,1,13,13,1,1152.0,1471631616.0,0.0135,117515.0,14.716316,0.030481,2.257852,0.198670266,448561152
alexnet_permute_conv2d_4_0456213,1,1,1,15,15,384,3,3,384,384,1,13,13,384,0,5,4,6,1,2,3,1,15,15,128,3,3,128,1,1,13,13,1,1152.0,1506129408.0,0.0118,103021.0,15.061294,0.029782,2.523898,0.1777232692,448561152
alexnet_permute_conv2d_4_0456231,1,1,1,15,15,384,3,3,384,384,1,13,13,384,0,6,4,5,1,2,3,1,15,15,128,3,3,128,1,1,13,13,1,1152.0,1506129408.0,0.0118,103021.0,15.061294,0.029782,2.523898,0.1777232692,448561152
alexnet_permute_conv2d_4_0456312,1,1,1,15,15,384,3,3,384,384,1,13,13,384,0,5,6,4,1,2,3,1,15,15,128,3,3,128,1,1,13,13,1,1152.0,1471631616.0,0.0138,117864.0,14.716316,0.030481,2.208768,0.2030851608,448561152
alexnet_permute_conv2d_4_0456321,1,1,1,15,15,384,3,3,384,384,1,13,13,384,0,6,5,4,1,2,3,1,15,15,128,3,3,128,1,1,13,13,1,1152.0,1506129408.0,0.0118,102986.0,15.061294,0.029782,2.523898,0.1777232692,448561152
alexnet_permute_conv2d_4_0465123,1,1,1,15,15,384,3,3,384,384,1,13,13,384,0,4,5,6,1,3,2,1,15,15,128,3,3,128,1,1,13,13,1,1152.0,1472063616.0,0.0134,118041.0,14.720636,0.030472,2.27403,0.1972565224,448561152
alexnet_permute_conv2d_4_0465132,1,1,1,15,15,384,3,3,384,384,1,13,13,384,0,4,6,5,1,3,2,1,15,15,128,3,3,128,1,1,13,13,1,1152.0,1472063616.0,0.0136,117715.0,14.720636,0.030472,2.240588,0.2002006496,448561152
alexnet_permute_conv2d_4_0465213,1,1,1,15,15,384,3,3,384,384,1,13,13,384,0,5,4,6,1,3,2,1,15,15,128,3,3,128,1,1,13,13,1,1152.0,1506125952.0,0.0116,100127.0,15.06126,0.029782,2.567414,0.174710616,448561152
alexnet_permute_conv2d_4_0465231,1,1,1,15,15,384,3,3,384,384,1,13,13,384,0,6,4,5,1,3,2,1,15,15,128,3,3,128,1,1,13,13,1,1152.0,1506125952.0,0.0118,100152.0,15.06126,0.029782,2.523898,0.177722868,448561152
alexnet_permute_conv2d_4_0465312,1,1,1,15,15,384,3,3,384,384,1,13,13,384,0,5,6,4,1,3,2,1,15,15,128,3,3,128,1,1,13,13,1,1152.0,1472063616.0,0.0136,117441.0,14.720636,0.030472,2.240588,0.2002006496,448561152
alexnet_permute_conv2d_4_0465321,1,1,1,15,15,384,3,3,384,384,1,13,13,384,0,6,5,4,1,3,2,1,15,15,128,3,3,128,1,1,13,13,1,1152.0,1506125952.0,0.0117,100105.0,15.06126,0.029782,2.54547,0.176216742,448561152
alexnet_permute_conv2d_4_0546123,1,1,1,15,15,384,3,3,384,384,1,13,13,384,0,4,5,6,2,1,3,1,15,15,128,3,3,128,1,1,13,13,1,1152.0,1471631616.0,0.0134,117239.0,14.716316,0.030481,2.274701,0.1971986344,448561152
alexnet_permute_conv2d_4_0546132,1,1,1,15,15,384,3,3,384,384,1,13,13,384,0,4,6,5,2,1,3,1,15,15,128,3,3,128,1,1,13,13,1,1152.0,1471631616.0,0.0136,118019.0,14.716316,0.030481,2.24125,0.2001418976,448561152
alexnet_permute_conv2d_4_0546213,1,1,1,15,15,384,3,3,384,384,1,13,13,384,0,5,4,6,2,1,3,1,15,15,128,3,3,128,1,1,13,13,1,1152.0,1483128576.0,0.0174,148878.0,14.831286,0.030244,1.738161,0.2580643764,448561152
alexnet_permute_conv2d_4_0546231,1,1,1,15,15,384,3,3,384,384,1,13,13,384,0,6,4,5,2,1,3,1,15,15,128,3,3,128,1,1,13,13,1,1152.0,1483128576.0,0.0176,149665.0,14.831286,0.030244,1.718409,0.2610306336,448561152
